year,snapshot_date,country,rank,country_code,rating,rank_max,rating_max,rank_avg,rating_avg,rank_min,rating_min,matches_total,matches_home,matches_away,matches_neutral,wins,losses,draws,goals_for,goals_against,confederation,is_host
1992,1992-12-31,Argentina,1,AR,2029,1,2159,4,1987,26,1751,677,256,269,152,350,157,170,1312,771,CONMEBOL,0
1992,1992-12-31,Brazil,2,BR,1996,1,2195,5,1973,14,1805,568,236,184,148,348,105,115,1228,590,CONMEBOL,0
1992,1992-12-31,Germany,3,DE,1993,1,2146,9,1882,25,1637,602,266,256,80,337,144,121,1357,775,UEFA,0
1992,1992-12-31,Netherlands,5,NL,1967,1,2109,18,1797,55,1553,510,247,217,46,236,171,103,1068,805,UEFA,0
1992,1992-12-31,England,6,EN,1946,1,2213,3,1993,15,1810,771,315,403,53,458,148,165,1976,825,UEFA,0
1992,1992-12-31,Sweden,9,SE,1901,2,2013,15,1783,44,1579,698,326,321,51,346,217,135,1564,1061,UEFA,0
1992,1992-12-31,France,10,FR,1897,1,2061,20,1720,40,1514,514,261,207,46,209,208,97,915,960,UEFA,0
1992,1992-12-31,Belgium,13,BE,1874,4,1961,24,1728,54,1503,527,258,236,33,208,215,104,935,985,UEFA,0
1992,1992-12-31,Croatia,14,HR,1870,7,1917,10,1882,15,1855,27,12,15,0,14,8,5,56,38,UEFA,0
1992,1992-12-31,Uruguay,15,UY,1851,1,2104,11,1884,44,1636,627,225,260,142,271,212,144,1021,830,CONMEBOL,0
1992,1992-12-31,Spain,16,ES,1831,1,2036,8,1913,19,1805,370,174,152,44,183,93,94,673,403,UEFA,0
1992,1992-12-31,Czechia,18,CZ,1826,2,2027,11,1865,26,1686,517,208,260,49,232,164,121,973,725,UEFA,0
1992,1992-12-31,Switzerland,19,CH,1817,11,1817,28,1648,56,1485,544,269,251,24,162,276,106,783,1103,UEFA,0
1992,1992-12-31,Portugal,22,PT,1796,3,2018,23,1737,41,1624,303,145,127,31,116,122,65,415,464,UEFA,0
1992,1992-12-31,Scotland,23,SQ,1790,1,2104,7,1924,33,1697,564,262,274,28,283,157,124,1111,710,UEFA,0
1992,1992-12-31,Mexico,24,MX,1786,8,1941,22,1749,48,1498,401,161,135,105,204,103,94,754,441,CONCACAF,1
1992,1992-12-31,Colombia,25,CO,1776,14,1855,68,1471,102,1304,219,81,77,61,64,100,55,249,359,CONMEBOL,0
1992,1992-12-31,Norway,28,NO,1757,14,1793,40,1569,85,1364,523,260,243,20,162,257,104,798,1090,UEFA,0
1992,1992-12-31,Australia,29,AU,1745,14,1772,37,1634,77,1475,276,143,102,31,134,85,57,561,382,AFC,0
1992,1992-12-31,Paraguay,30,PY,1716,5,1956,21,1753,42,1619,398,107,184,107,145,161,92,571,645,CONMEBOL,0
1992,1992-12-31,United States,33,US,1686,12,1784,47,1587,93,1410,253,108,119,26,78,125,50,310,502,CONCACAF,1
1992,1992-12-31,South Korea,37,KR,1659,16,1835,36,1659,84,1445,526,129,138,259,314,97,115,1048,472,AFC,0
1992,1992-12-31,Iraq,38,IQ,1655,23,1740,38,1643,65,1501,319,83,82,154,168,65,86,564,257,AFC,0
1992,1992-12-31,Ecuador,41,EC,1645,36,1682,86,1381,121,1183,196,63,70,63,31,113,52,204,444,CONMEBOL,0
1992,1992-12-31,Uzbekistan,42,UZ,1644,33,1696,37,1670,43,1644,8,3,5,0,3,2,3,15,9,AFC,0
1992,1992-12-31,Austria,42,AT,1644,1,2070,13,1853,54,1603,553,252,268,33,234,201,118,1060,918,UEFA,0
1992,1992-12-31,Ivory Coast,44,CI,1641,20,1761,44,1622,73,1476,309,129,113,67,143,88,78,484,352,CAF,0
1992,1992-12-31,Egypt,45,EG,1638,12,1872,33,1663,59,1527,410,157,143,110,193,112,105,748,509,CAF,0
1992,1992-12-31,South Africa,46,ZA,1637,7,1847,20,1754,49,1630,54,27,27,0,22,29,3,118,130,CAF,0
1992,1992-12-31,Ghana,47,GH,1630,10,1877,32,1678,79,1458,370,135,145,90,194,82,94,691,394,CAF,0
1992,1992-12-31,Iran,49,IR,1621,19,1803,45,1611,79,1450,217,71,50,96,117,54,46,378,176,AFC,0
1992,1992-12-31,Algeria,51,DZ,1612,18,1773,37,1652,67,1500,314,121,117,76,127,99,88,452,339,CAF,0
1992,1992-12-31,Saudi Arabia,52,SA,1605,39,1653,91,1404,125,1256,255,90,43,122,115,78,62,379,296,AFC,0
1992,1992-12-31,Bosnia and Herzegovina,55,BA,1599,50,1599,53,1599,55,1599,2,1,1,0,1,1,0,6,3,UEFA,0
1992,1992-12-31,Morocco,56,MA,1589,19,1807,39,1656,65,1527,329,128,122,79,144,89,96,468,348,CAF,0
1992,1992-12-31,Turkey,59,TR,1575,20,1738,49,1541,77,1358,295,142,138,15,86,147,62,365,542,UEFA,0
1992,1992-12-31,DR Congo,63,CD,1560,20,1782,45,1608,66,1529,226,74,100,52,108,68,50,412,282,CAF,0
1992,1992-12-31,New Zealand,66,NZ,1537,29,1640,61,1489,85,1334,211,84,90,37,96,78,37,430,345,OFC,0
1992,1992-12-31,Tunisia,67,TN,1536,24,1734,43,1615,81,1439,348,147,132,69,124,127,97,465,465,CAF,0
1992,1992-12-31,Canada,70,CA,1528,25,1672,44,1595,75,1470,166,55,85,26,56,72,38,182,251,CONCACAF,1
1992,1992-12-31,Japan,71,JP,1527,30,1652,76,1338,114,1126,335,87,106,142,132,144,59,547,517,AFC,0
1992,1992-12-31,Senegal,75,SN,1506,37,1660,56,1562,78,1474,309,110,116,83,126,106,77,390,334,CAF,0
1992,1992-12-31,Qatar,81,QA,1494,58,1551,119,1248,164,965,187,64,40,83,71,67,49,240,234,AFC,0
1992,1992-12-31,Jordan,105,JO,1385,101,1413,136,1171,153,1092,128,32,51,45,31,77,20,113,242,AFC,0
1992,1992-12-31,Panama,124,PA,1315,55,1508,113,1261,143,1154,180,60,62,58,44,97,39,230,385,CONCACAF,0
1992,1992-12-31,Haiti,125,HT,1313,37,1673,74,1401,125,1265,256,120,83,53,117,89,50,426,352,CONCACAF,0
1992,1992-12-31,Curaçao,126,CW,1312,26,1618,72,1460,141,1165,325,108,120,97,142,102,81,600,513,CONCACAF,0
1992,1992-12-31,Cape Verde,128,CV,1307,112,1337,131,1217,142,1172,55,17,13,25,15,30,10,45,68,CAF,0
1993,1993-12-31,Germany,1,DE,2014,1,2146,9,1883,25,1637,613,269,261,83,344,145,124,1385,787,UEFA,0
1993,1993-12-31,Netherlands,3,NL,1994,1,2109,18,1799,55,1553,517,251,219,47,241,171,105,1091,809,UEFA,0
1993,1993-12-31,Brazil,4,BR,1951,1,2195,5,1973,14,1805,589,243,192,154,357,108,124,1268,608,CONMEBOL,0
1993,1993-12-31,Colombia,5,CO,1934,5,1934,67,1477,102,1304,237,87,84,66,73,100,64,277,369,CONMEBOL,0
1993,1993-12-31,Argentina,8,AR,1928,1,2159,4,1987,26,1751,694,262,273,159,357,159,178,1331,788,CONMEBOL,0
1993,1993-12-31,Spain,9,ES,1913,1,2036,8,1912,19,1805,379,179,156,44,190,94,95,695,408,UEFA,0
1993,1993-12-31,Mexico,10,MX,1892,8,1941,22,1750,48,1498,431,173,144,114,222,108,101,828,463,CONCACAF,1
1993,1993-12-31,France,11,FR,1886,1,2061,20,1722,40,1514,522,265,211,46,214,210,98,931,968,UEFA,0
1993,1993-12-31,Sweden,12,SE,1882,2,2013,15,1785,44,1579,707,331,325,51,350,219,138,1580,1070,UEFA,0
1993,1993-12-31,England,13,EN,1877,1,2213,3,1992,15,1810,782,318,408,56,462,152,168,1999,838,UEFA,0
1993,1993-12-31,Croatia,14,HR,1874,7,1917,10,1881,15,1855,28,13,15,0,15,8,5,59,39,UEFA,0
1993,1993-12-31,Norway,15,NO,1853,13,1884,40,1572,85,1364,533,264,249,20,169,258,106,823,1095,UEFA,0
1993,1993-12-31,Switzerland,16,CH,1845,11,1861,28,1650,56,1485,552,272,256,24,167,277,108,795,1107,UEFA,0
1993,1993-12-31,Czechia,17,CZ,1844,2,2027,11,1865,26,1686,524,211,264,49,235,164,125,988,731,UEFA,0
1993,1993-12-31,Portugal,20,PT,1829,3,2018,23,1738,41,1624,313,151,131,31,122,124,67,434,470,UEFA,0
1993,1993-12-31,Belgium,22,BE,1827,4,1961,24,1730,54,1503,533,261,239,33,211,217,105,944,990,UEFA,0
1993,1993-12-31,Uruguay,23,UY,1796,1,2104,11,1884,44,1636,642,230,267,145,278,216,148,1041,848,CONMEBOL,0
1993,1993-12-31,Scotland,26,SQ,1765,1,2104,8,1923,33,1697,572,266,278,28,287,160,125,1124,721,UEFA,0
1993,1993-12-31,Australia,29,AU,1721,14,1772,37,1635,77,1475,286,146,107,33,138,89,59,572,392,AFC,0
1993,1993-12-31,Paraguay,32,PY,1696,5,1956,21,1753,42,1619,412,111,191,110,148,167,97,582,666,CONMEBOL,0
1993,1993-12-31,Saudi Arabia,34,SA,1679,34,1679,90,1411,125,1256,275,99,45,131,128,80,67,429,312,AFC,0
1993,1993-12-31,South Korea,36,KR,1667,16,1835,36,1659,84,1445,550,139,142,269,327,102,121,1095,490,AFC,0
1993,1993-12-31,Morocco,38,MA,1663,19,1807,39,1655,65,1527,343,136,127,80,153,91,99,488,353,CAF,0
1993,1993-12-31,Iraq,39,IQ,1656,23,1740,38,1644,65,1501,334,83,86,165,175,67,92,604,273,AFC,0
1993,1993-12-31,Egypt,40,EG,1652,12,1872,33,1663,59,1527,424,162,150,112,201,114,109,768,518,CAF,0
1993,1993-12-31,Austria,41,AT,1646,1,2070,13,1851,54,1603,562,257,272,33,237,205,120,1072,931,UEFA,0
1993,1993-12-31,Japan,41,JP,1646,30,1652,76,1341,114,1126,351,94,107,150,143,146,62,586,525,AFC,0
1993,1993-12-31,Uzbekistan,44,UZ,1644,33,1696,41,1653,45,1644,8,3,5,0,3,2,3,15,9,AFC,0
1993,1993-12-31,Tunisia,48,TN,1635,24,1734,43,1614,81,1439,358,154,135,69,130,128,100,487,469,CAF,0
1993,1993-12-31,Ecuador,49,EC,1634,29,1746,85,1386,121,1183,214,77,74,63,38,120,56,230,459,CONMEBOL,0
1993,1993-12-31,Ivory Coast,50,CI,1625,20,1761,44,1622,73,1476,318,133,118,67,148,90,80,494,361,CAF,0
1993,1993-12-31,United States,52,US,1621,12,1784,47,1588,93,1410,286,130,127,29,87,138,61,348,546,CONCACAF,1
1993,1993-12-31,Algeria,53,DZ,1619,18,1773,37,1652,67,1500,327,127,123,77,132,101,94,472,350,CAF,0
1993,1993-12-31,Bosnia and Herzegovina,53,BA,1619,50,1619,54,1602,58,1599,3,1,2,0,2,1,0,9,4,UEFA,0
1993,1993-12-31,Ghana,55,GH,1614,10,1877,33,1677,79,1458,385,140,150,95,202,86,97,713,414,CAF,0
1993,1993-12-31,South Africa,58,ZA,1602,7,1847,21,1753,59,1597,62,30,31,1,25,31,6,125,139,CAF,0
1993,1993-12-31,Canada,59,CA,1599,25,1672,44,1595,75,1470,181,61,92,28,62,77,42,203,279,CONCACAF,1
1993,1993-12-31,Turkey,60,TR,1593,20,1738,49,1541,77,1358,301,145,141,15,88,150,63,371,552,UEFA,0
1993,1993-12-31,Iran,63,IR,1568,19,1803,45,1611,79,1450,233,79,51,103,126,58,49,412,194,AFC,0
1993,1993-12-31,New Zealand,74,NZ,1509,29,1640,61,1489,85,1334,217,87,91,39,98,82,37,438,353,OFC,0
1993,1993-12-31,DR Congo,75,CD,1508,20,1782,46,1607,78,1500,232,77,103,52,109,70,53,421,286,CAF,0
1993,1993-12-31,Qatar,89,QA,1471,58,1551,118,1257,164,965,200,73,41,86,78,71,51,270,251,AFC,0
1993,1993-12-31,Senegal,93,SN,1442,37,1660,56,1560,95,1441,327,115,124,88,132,114,81,412,356,CAF,0
1993,1993-12-31,Jordan,113,JO,1365,99,1413,135,1176,153,1092,145,39,58,48,37,82,26,140,268,AFC,0
1993,1993-12-31,Haiti,124,HT,1313,37,1673,75,1400,125,1265,256,120,83,53,117,89,50,426,352,CONCACAF,0
1993,1993-12-31,Curaçao,125,CW,1312,26,1618,72,1458,141,1165,325,108,120,97,142,102,81,600,513,CONCACAF,0
1993,1993-12-31,Cape Verde,127,CV,1307,112,1337,131,1220,142,1172,55,17,13,25,15,30,10,45,68,CAF,0
1993,1993-12-31,Panama,129,PA,1304,55,1508,113,1262,143,1154,187,60,65,62,44,102,41,235,401,CONCACAF,0
1994,1994-12-31,Brazil,1,BR,2069,1,2195,5,1974,14,1805,602,246,194,162,367,108,127,1299,614,CONMEBOL,0
1994,1994-12-31,Germany,2,DE,1999,1,2146,9,1885,25,1637,628,272,268,88,355,147,126,1413,800,UEFA,0
1994,1994-12-31,Spain,3,ES,1996,1,2036,8,1912,19,1805,394,184,161,49,199,96,99,725,422,UEFA,0
1994,1994-12-31,Netherlands,5,NL,1957,1,2109,18,1801,55,1553,532,256,224,52,250,174,108,1125,821,UEFA,0
1994,1994-12-31,Sweden,6,SE,1949,2,2013,15,1786,44,1579,726,335,330,61,360,223,143,1616,1090,UEFA,0
1994,1994-12-31,Croatia,8,HR,1909,7,1917,11,1881,17,1855,36,15,21,0,20,9,7,74,46,UEFA,0
1994,1994-12-31,France,9,FR,1908,1,2061,20,1725,40,1514,531,268,215,48,219,210,102,944,972,UEFA,0
1994,1994-12-31,Colombia,12,CO,1897,5,1945,66,1485,102,1304,253,89,89,75,82,103,68,298,379,CONMEBOL,0
1994,1994-12-31,England,13,EN,1894,1,2213,3,1991,15,1810,788,324,408,56,466,152,170,2009,839,UEFA,0
1994,1994-12-31,Argentina,14,AR,1884,1,2159,4,1986,26,1751,706,264,279,163,363,163,180,1352,801,CONMEBOL,0
1994,1994-12-31,Norway,15,NO,1874,13,1884,40,1575,85,1364,547,268,255,24,175,261,111,837,1103,UEFA,0
1994,1994-12-31,Mexico,17,MX,1871,8,1941,22,1752,48,1498,443,175,145,123,226,112,105,845,480,CONCACAF,1
1994,1994-12-31,Switzerland,18,CH,1870,9,1917,28,1652,56,1485,567,277,261,29,176,280,111,821,1121,UEFA,0
1994,1994-12-31,Czechia,19,CZ,1866,2,2027,11,1865,26,1686,532,213,270,49,239,165,128,1008,742,UEFA,0
1994,1994-12-31,Portugal,19,PT,1866,3,2018,23,1739,41,1624,319,153,135,31,126,124,69,450,474,UEFA,0
1994,1994-12-31,Uruguay,23,UY,1806,1,2104,11,1883,44,1636,643,230,268,145,279,216,148,1042,848,CONMEBOL,0
1994,1994-12-31,Belgium,25,BE,1766,4,1961,24,1730,54,1503,544,266,241,37,216,222,106,965,1004,UEFA,0
1994,1994-12-31,Uzbekistan,25,UZ,1766,25,1766,39,1664,45,1644,19,7,5,7,13,2,4,47,17,AFC,0
1994,1994-12-31,Scotland,27,SQ,1759,1,2104,8,1922,33,1697,579,269,282,28,290,163,126,1135,729,UEFA,0
1994,1994-12-31,Australia,29,AU,1720,14,1772,37,1636,77,1475,292,148,109,35,140,90,62,575,394,AFC,0
1994,1994-12-31,Paraguay,31,PY,1696,5,1956,21,1752,42,1619,412,111,191,110,148,167,97,582,666,CONMEBOL,0
1994,1994-12-31,Iraq,34,IQ,1656,23,1740,38,1644,65,1501,334,83,86,165,175,67,92,604,273,AFC,0
1994,1994-12-31,Ivory Coast,36,CI,1647,20,1761,44,1623,73,1476,334,135,124,75,156,95,83,521,381,CAF,0
1994,1994-12-31,Ghana,39,GH,1645,10,1877,33,1676,79,1458,402,142,159,101,210,92,100,736,433,CAF,0
1994,1994-12-31,South Africa,41,ZA,1642,7,1847,21,1751,59,1597,72,36,35,1,30,33,9,134,145,CAF,0
1994,1994-12-31,Saudi Arabia,42,SA,1639,30,1709,89,1417,125,1256,308,111,49,148,143,93,72,470,358,AFC,0
1994,1994-12-31,Ecuador,43,EC,1638,29,1746,84,1390,121,1183,218,79,75,64,40,121,57,233,462,CONMEBOL,0
1994,1994-12-31,South Korea,44,KR,1637,16,1835,36,1659,84,1445,570,145,145,280,334,109,127,1131,513,AFC,0
1994,1994-12-31,United States,47,US,1624,12,1784,47,1588,93,1410,313,152,131,30,95,147,71,379,574,CONCACAF,1
1994,1994-12-31,Egypt,49,EG,1619,12,1872,33,1662,59,1527,439,169,153,117,208,118,113,790,529,CAF,0
1994,1994-12-31,Bosnia and Herzegovina,49,BA,1619,47,1619,53,1608,58,1599,3,1,2,0,2,1,0,9,4,UEFA,0
1994,1994-12-31,Turkey,51,TR,1617,20,1738,49,1542,77,1358,308,149,144,15,90,154,64,383,564,UEFA,0
1994,1994-12-31,Austria,54,AT,1605,1,2070,13,1849,55,1603,570,262,275,33,239,210,121,1084,948,UEFA,0
1994,1994-12-31,Japan,56,JP,1603,30,1652,75,1345,114,1126,360,103,107,150,146,148,66,602,538,AFC,0
1994,1994-12-31,Morocco,57,MA,1599,19,1807,39,1654,65,1527,356,139,132,85,156,96,104,501,369,CAF,0
1994,1994-12-31,Canada,60,CA,1586,25,1672,45,1595,75,1470,186,66,92,28,62,80,44,205,288,CONCACAF,1
1994,1994-12-31,Algeria,61,DZ,1583,18,1773,37,1651,67,1500,331,128,126,77,132,102,97,474,353,CAF,0
1994,1994-12-31,Tunisia,62,TN,1575,24,1734,43,1614,81,1439,370,162,137,71,135,130,105,506,483,CAF,0
1994,1994-12-31,Iran,67,IR,1548,19,1803,45,1610,79,1450,237,79,51,107,127,59,51,417,196,AFC,0
1994,1994-12-31,New Zealand,77,NZ,1509,29,1640,62,1489,85,1334,217,87,91,39,98,82,37,438,353,OFC,0
1994,1994-12-31,DR Congo,87,CD,1460,20,1782,47,1604,87,1460,243,80,109,54,111,76,56,430,300,CAF,0
1994,1994-12-31,Qatar,98,QA,1421,58,1551,116,1266,164,965,214,79,43,92,82,76,56,287,268,AFC,0
1994,1994-12-31,Senegal,99,SN,1418,37,1660,58,1557,107,1387,341,118,132,91,136,120,85,425,369,CAF,0
1994,1994-12-31,Jordan,113,JO,1365,99,1413,134,1181,153,1092,145,39,58,48,37,82,26,140,268,AFC,0
1994,1994-12-31,Curaçao,126,CW,1312,26,1618,73,1456,141,1165,325,108,120,97,142,102,81,600,513,CONCACAF,0
1994,1994-12-31,Haiti,127,HT,1310,37,1673,75,1398,127,1265,260,120,84,56,119,90,51,431,358,CONCACAF,0
1994,1994-12-31,Cape Verde,128,CV,1307,112,1337,130,1222,142,1172,55,17,13,25,15,30,10,45,68,CAF,0
1994,1994-12-31,Panama,130,PA,1304,55,1508,113,1263,143,1154,187,60,65,62,44,102,41,235,401,CONCACAF,0
1995,1995-12-31,Brazil,1,BR,2114,1,2195,5,1975,14,1805,621,252,200,169,382,108,131,1340,625,CONMEBOL,0
1995,1995-12-31,Germany,2,DE,2031,1,2146,9,1886,25,1637,640,276,275,89,363,148,129,1439,810,UEFA,0
1995,1995-12-31,Spain,4,ES,1987,1,2036,8,1913,19,1805,403,191,163,49,204,96,103,743,427,UEFA,0
1995,1995-12-31,France,6,FR,1957,1,2061,19,1727,40,1514,539,272,219,48,224,210,105,965,974,UEFA,0
1995,1995-12-31,Netherlands,8,NL,1916,1,2109,18,1802,55,1553,541,261,227,53,255,178,108,1140,827,UEFA,0
1995,1995-12-31,Czechia,10,CZ,1896,2,2027,11,1865,26,1686,542,218,275,49,246,166,130,1030,750,UEFA,0
1995,1995-12-31,Croatia,12,HR,1884,7,1917,11,1881,17,1855,43,19,24,0,24,10,9,90,50,UEFA,0
1995,1995-12-31,England,13,EN,1869,1,2213,3,1990,17,1810,797,331,410,56,468,154,175,2019,849,UEFA,0
1995,1995-12-31,Portugal,14,PT,1865,3,2018,23,1741,41,1624,328,156,141,31,130,125,73,468,481,UEFA,0
1995,1995-12-31,Colombia,15,CO,1856,5,1945,65,1492,102,1304,270,90,97,83,87,107,76,313,395,CONMEBOL,0
1995,1995-12-31,Sweden,16,SE,1847,2,2013,15,1787,44,1579,737,340,334,63,362,226,149,1631,1105,UEFA,0
1995,1995-12-31,Argentina,17,AR,1846,1,2159,5,1984,26,1751,722,271,281,170,371,167,184,1382,816,CONMEBOL,0
1995,1995-12-31,Uruguay,18,UY,1840,1,2104,11,1882,44,1636,660,239,275,146,285,221,154,1069,867,CONMEBOL,0
1995,1995-12-31,Switzerland,20,CH,1830,9,1917,28,1654,56,1485,576,281,266,29,178,284,114,832,1132,UEFA,0
1995,1995-12-31,Norway,22,NO,1805,10,1884,40,1578,85,1364,560,274,261,25,181,264,115,862,1115,UEFA,0
1995,1995-12-31,Mexico,23,MX,1785,8,1941,21,1753,48,1498,460,177,149,134,231,118,111,865,504,CONCACAF,1
1995,1995-12-31,Scotland,24,SQ,1781,1,2104,8,1921,33,1697,588,272,287,29,296,164,128,1148,732,UEFA,0
1995,1995-12-31,Belgium,25,BE,1777,4,1961,24,1731,54,1503,552,270,245,37,220,224,108,979,1011,UEFA,0
1995,1995-12-31,Paraguay,26,PY,1773,5,1956,21,1752,42,1619,424,113,196,115,154,169,101,597,677,CONMEBOL,0
1995,1995-12-31,Turkey,27,TR,1759,20,1759,49,1544,77,1358,323,154,151,18,99,154,70,405,573,UEFA,0
1995,1995-12-31,Uzbekistan,29,UZ,1721,25,1766,36,1690,45,1644,21,8,6,7,13,4,4,49,21,AFC,0
1995,1995-12-31,United States,31,US,1715,12,1784,47,1589,93,1410,327,158,133,36,100,153,74,399,592,CONCACAF,1
1995,1995-12-31,Australia,32,AU,1710,14,1772,37,1637,77,1475,301,155,111,35,144,93,64,583,400,AFC,0
1995,1995-12-31,South Africa,35,ZA,1676,7,1847,21,1750,59,1597,79,42,36,1,34,33,12,147,151,CAF,0
1995,1995-12-31,Ecuador,36,EC,1672,29,1746,83,1395,121,1183,228,79,78,71,44,126,58,245,475,CONMEBOL,0
1995,1995-12-31,Ghana,38,GH,1660,10,1877,33,1676,79,1458,413,145,167,101,216,97,100,750,444,CAF,0
1995,1995-12-31,Iraq,39,IQ,1655,23,1740,38,1644,65,1501,337,83,88,166,177,67,93,610,276,AFC,0
1995,1995-12-31,Austria,40,AT,1654,1,2070,14,1846,55,1603,577,266,278,33,243,212,122,1108,959,UEFA,0
1995,1995-12-31,Ivory Coast,42,CI,1652,20,1761,44,1623,73,1476,348,143,127,78,162,96,90,541,390,CAF,0
1995,1995-12-31,Japan,45,JP,1630,30,1652,75,1349,114,1126,377,110,110,157,151,155,71,625,569,AFC,0
1995,1995-12-31,Egypt,46,EG,1628,12,1872,33,1662,60,1527,457,174,164,119,215,122,120,816,546,CAF,0
1995,1995-12-31,South Korea,48,KR,1617,16,1835,37,1658,84,1445,577,149,145,283,335,111,131,1138,521,AFC,0
1995,1995-12-31,Bosnia and Herzegovina,53,BA,1600,47,1619,52,1611,58,1599,4,1,3,0,2,2,0,9,6,UEFA,0
1995,1995-12-31,Canada,57,CA,1587,25,1672,45,1594,75,1470,194,73,93,28,65,84,45,216,301,CONCACAF,1
1995,1995-12-31,Saudi Arabia,58,SA,1585,30,1709,88,1422,125,1256,316,114,53,149,144,99,73,480,373,AFC,0
1995,1995-12-31,Morocco,60,MA,1577,19,1807,40,1653,65,1527,362,144,133,85,159,97,106,508,371,CAF,0
1995,1995-12-31,Algeria,62,DZ,1575,18,1773,38,1649,70,1500,346,133,132,81,139,106,101,495,365,CAF,0
1995,1995-12-31,Tunisia,65,TN,1566,24,1734,43,1613,81,1439,385,169,145,71,142,134,109,524,492,CAF,0
1995,1995-12-31,Iran,67,IR,1548,19,1803,46,1609,79,1450,237,79,51,107,127,59,51,417,196,AFC,0
1995,1995-12-31,DR Congo,72,CD,1536,20,1782,47,1602,87,1460,248,84,110,54,115,76,57,443,303,CAF,0
1995,1995-12-31,New Zealand,83,NZ,1483,29,1640,62,1489,85,1334,225,88,96,41,98,88,39,445,375,OFC,0
1995,1995-12-31,Senegal,89,SN,1458,37,1660,59,1554,107,1387,351,121,136,94,140,123,88,440,380,CAF,0
1995,1995-12-31,Qatar,100,QA,1421,58,1551,116,1272,164,965,214,79,43,92,82,76,56,287,268,AFC,0
1995,1995-12-31,Jordan,117,JO,1342,99,1413,134,1184,153,1092,147,40,59,48,37,84,26,141,273,AFC,0
1995,1995-12-31,Haiti,124,HT,1310,37,1673,76,1397,129,1265,260,120,84,56,119,90,51,431,358,CONCACAF,0
1995,1995-12-31,Curaçao,126,CW,1305,26,1618,74,1454,141,1165,330,109,122,99,145,103,82,611,524,CONCACAF,0
1995,1995-12-31,Cape Verde,127,CV,1302,112,1340,130,1225,142,1172,61,17,15,29,18,32,11,49,74,CAF,0
1995,1995-12-31,Panama,129,PA,1298,55,1508,113,1264,143,1154,191,61,66,64,46,104,41,242,404,CONCACAF,0
1996,1996-12-31,Germany,1,DE,2081,1,2146,8,1888,25,1637,656,280,282,94,373,149,134,1472,819,UEFA,0
1996,1996-12-31,Brazil,2,BR,2068,1,2195,5,1976,14,1805,634,258,204,172,391,109,134,1375,639,CONMEBOL,0
1996,1996-12-31,Spain,3,ES,2025,1,2036,8,1914,19,1805,414,194,168,52,210,96,108,763,433,UEFA,0
1996,1996-12-31,France,4,FR,2015,1,2061,19,1730,40,1514,553,278,222,53,234,211,108,989,980,UEFA,0
1996,1996-12-31,Netherlands,7,NL,1961,1,2109,18,1804,55,1553,552,266,230,56,261,180,111,1163,837,UEFA,0
1996,1996-12-31,England,8,EN,1956,1,2213,4,1990,17,1810,809,340,413,56,476,154,179,2041,853,UEFA,0
1996,1996-12-31,Czechia,10,CZ,1925,2,2027,11,1865,26,1686,558,223,278,57,254,170,134,1055,764,UEFA,0
1996,1996-12-31,Colombia,11,CO,1913,5,1945,65,1498,102,1304,282,95,101,86,97,107,78,339,403,CONMEBOL,0
1996,1996-12-31,Croatia,12,HR,1889,6,1968,11,1883,17,1855,58,24,28,6,31,12,15,117,65,UEFA,0
1996,1996-12-31,Portugal,13,PT,1888,3,2018,23,1743,41,1624,341,160,146,35,136,129,76,483,490,UEFA,0
1996,1996-12-31,Norway,16,NO,1854,10,1884,39,1581,85,1364,567,278,264,25,186,265,116,874,1116,UEFA,0
1996,1996-12-31,Sweden,18,SE,1818,2,2013,15,1788,44,1579,748,344,340,64,368,229,151,1647,1113,UEFA,0
1996,1996-12-31,Paraguay,19,PY,1817,5,1956,21,1752,42,1619,434,117,202,115,159,172,103,609,686,CONMEBOL,0
1996,1996-12-31,Scotland,20,SQ,1813,1,2104,8,1920,33,1697,598,274,292,32,300,168,130,1154,739,UEFA,0
1996,1996-12-31,Argentina,21,AR,1796,1,2159,5,1983,26,1751,729,275,284,170,373,169,187,1394,826,CONMEBOL,0
1996,1996-12-31,Mexico,21,MX,1796,8,1941,21,1754,48,1498,480,180,156,144,242,124,114,904,525,CONCACAF,1
1996,1996-12-31,Uruguay,23,UY,1772,1,2104,11,1881,44,1636,668,242,280,146,288,225,155,1079,879,CONMEBOL,0
1996,1996-12-31,Belgium,25,BE,1756,4,1961,24,1732,54,1503,558,274,247,37,222,226,110,986,1019,UEFA,0
1996,1996-12-31,South Africa,26,ZA,1754,7,1847,21,1750,59,1597,92,54,37,1,44,35,13,168,156,CAF,0
1996,1996-12-31,Australia,27,AU,1752,14,1772,36,1638,77,1475,313,160,116,37,149,98,66,604,412,AFC,0
1996,1996-12-31,Japan,28,JP,1747,22,1806,74,1353,114,1126,390,115,112,163,161,157,72,653,582,AFC,0
1996,1996-12-31,Austria,31,AT,1731,1,2070,14,1845,55,1603,583,270,280,33,248,212,123,1115,960,UEFA,0
1996,1996-12-31,Switzerland,32,CH,1721,9,1917,28,1656,56,1485,586,284,271,31,180,290,116,840,1144,UEFA,0
1996,1996-12-31,United States,33,US,1709,12,1784,46,1591,93,1410,343,170,136,37,110,157,76,427,611,CONCACAF,1
1996,1996-12-31,Turkey,34,TR,1697,20,1763,49,1547,77,1358,337,158,158,21,105,160,72,424,592,UEFA,0
